,x [m],y [m]
231,1542.052426,-1539.997694
232,1536.591262,-1539.445148
233,1532.99671,-1536.956162
234,1529.231734,-1531.645993
235,1525.282819,-1528.911635
236,1519.555729,-1528.700721
237,1522.100617,-1518.186412
238,1521.24542,-1511.698618
239,1517.570253,-1507.014249
240,1520.066282,-1503.410566
241,1526.843069,-1497.403866
242,1529.271914,-1492.177711
243,1530.206696,-1486.630658
244,1533.051073,-1486.72149
245,1535.881704,-1488.719356
246,1541.411515,-1490.934583
247,1549.80094,-1484.992991
248,1556.000485,-1484.479512
249,1563.613951,-1479.614416
250,1571.954539,-1475.252803
251,1575.432977,-1464.857795
252,1572.299591,-1457.883241
253,1567.082436,-1451.605379
254,1565.166322,-1444.384324
255,1566.934524,-1440.276671
256,1568.271281,-1433.730707
257,1564.095346,-1427.085792
258,1557.611126,-1426.499292
259,1550.486499,-1428.475284
260,1543.940438,-1434.56741
261,1537.344602,-1431.163953
262,1530.706163,-1430.508511
263,1521.436388,-1436.293302
264,1516.705533,-1439.136141
265,1514.277669,-1447.929816
266,1510.875843,-1455.485474
267,1505.610202,-1456.457747
268,1494.082446,-1465.671805
269,1491.527674,-1472.424559
270,1493.374447,-1475.842889
271,1492.358874,-1479.870231
272,1483.924131,-1482.101421
273,1476.661834,-1488.59911
274,1472.651012,-1495.73308
275,1472.588218,-1502.035305
276,1472.320259,-1509.809263
277,1467.376937,-1513.294311
278,1459.685001,-1518.105072
279,1458.645919,-1525.983029
280,1460.42483,-1534.160615
281,1457.256442,-1536.509407
282,1448.452414,-1540.700145
283,1442.993647,-1550.136143
284,1441.75266,-1557.048473
285,1440.869899,-1561.805728
286,1433.641675,-1563.972194
287,1431.635363,-1567.16349
288,1428.225903,-1572.422921
289,1427.381205,-1581.11262
290,1426.352929,-1582.427991
291,1420.32797,-1580.509209
292,1414.8265,-1583.080657
293,1410.462795,-1587.869911
294,1405.582749,-1593.236933
295,1400.307487,-1586.582291
296,1395.575928,-1585.144165
297,1390.101944,-1585.746459
298,1384.296192,-1590.475195
299,1375.925516,-1594.628103
300,1373.066588,-1588.893776
301,1366.78261,-1585.331871
302,1357.68598,-1587.554827
303,1349.864176,-1590.998413
304,1345.155119,-1595.69856
305,1337.38878,-1586.640518
306,1324.930454,-1590.817557
307,1316.949345,-1596.928348
308,1309.594524,-1595.290287
309,1303.005455,-1594.856901
310,1295.360106,-1600.901481
311,1288.723621,-1597.807776
312,1285.284748,-1599.707066
313,1278.996187,-1604.925958
314,1274.872397,-1607.102472
315,1269.791423,-1609.778567
316,1262.966025,-1622.69877
317,1257.931569,-1620.188594
318,1250.905995,-1619.040723
319,1243.116534,-1621.682235
320,1236.979207,-1617.994808
321,1231.547807,-1615.847725
322,1230.633561,-1617.167715
323,1226.258987,-1617.817639
324,1224.188386,-1608.048644
325,1217.527087,-1600.246395
326,1219.102153,-1593.903288
327,1215.629334,-1584.477095
328,1219.721562,-1574.582784
329,1218.885532,-1568.109614
330,1215.236699,-1562.843373
331,1207.548476,-1561.686741
332,1200.523033,-1551.264364
333,1197.548371,-1545.864837
334,1191.632521,-1543.870227
335,1188.365392,-1540.068501
336,1190.01406,-1533.70067
337,1187.389321,-1525.990291
338,1192.734909,-1519.027723
339,1191.726441,-1512.886581
340,1187.371366,-1506.792067
341,1185.239482,-1498.37007
342,1177.720465,-1493.989476
343,1169.232277,-1496.63509
344,1162.37985,-1496.245061
345,1200.869718,-1471.310651
346,1089.170078,-1313.810228
347,877.2959709,-1469.255891
348,850.8479195,-1581.859906
349,850.3160613,-1585.732913
350,840.8759415,-1584.002511
351,835.3357968,-1586.586376
352,830.5771147,-1591.400836
353,824.8737388,-1594.809677
354,817.5639925,-1596.130367
355,812.8783613,-1599.833044
356,807.5454077,-1605.224355
357,802.497079,-1604.245383
358,795.3632216,-1607.451687
359,791.2772763,-1611.042487
360,786.5626223,-1616.338864
361,780.9808017,-1616.716463
362,775.1372047,-1617.475059
363,768.0156062,-1621.629205
364,764.2431556,-1633.960193
365,759.6168293,-1634.511484
366,753.6339553,-1636.225177
367,747.6516281,-1647.212493
368,728.335909,-1644.46384
369,715.0736376,-1640.61127
370,695.4140407,-1628.537779
371,674.4417428,-1611.72493
372,665.1187515,-1602.228312
373,655.8760836,-1588.208132
374,656.0187568,-1585.190162
375,656.802672,-1584.981487
376,663.8377395,-1583.134055
377,669.3684453,-1573.596492
378,668.0336062,-1560.959345
379,674.2900576,-1551.925663
380,676.9369009,-1544.409491
