t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],delta_rudder_p [rad],delta_rudder_s [rad],n_prop [rps],n_bt [rps],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_p_cmd [rad],delta_rudder_s_cmd [rad],n_prop_cmd [rps],n_bt_cmd [rps],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],delta_rudder_p_hat [rad],delta_rudder_s_hat [rad],n_prop_hat [rps],n_bt_hat [rps],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
0.9999999999999999,0.10280951282863918,0.11081812097853827,-10.000102926077659,-0.00039156882011633814,0.00016596573368689717,0.0006162623279515381,0.0,0.0,10.0,0.0,0.20475158384500514,3.1656980720565713,0.0,0.0,10.0,0.0,0.13897840961193803,0.11260686111688833,-10.022151790419683,-0.00239892649618802,-0.001453269671806663,-0.002301359005094468,0.0,0.0,10.0,0.0,0.20475158384500514,3.1656980720565713,0,0.31554326259698023,-3.1273006121091935,0.31554326259698023,-3.1273006121091935
1.0999999999999999,0.11389133127257145,0.1125948898839933,-10.000140243758064,-0.00045605170657838615,0.000227591966482051,0.0007138706126444342,0.0,0.0,10.0,0.0,0.2028589651249774,3.1791030046833457,0.0,0.0,10.0,0.0,0.10913583730069065,0.11300025091203593,-9.97868283413448,-0.006099198158650128,0.004756294090177046,0.0028930478522842364,0.0,0.0,10.0,0.0,0.2028589651249774,3.1791030046833457,0,0.3153929305003672,-3.119062220279961,0.3153929305003672,-3.119062220279961
1.2,0.1251508303487311,0.11436649438044125,-10.000183286358324,-0.0005209366923112856,0.00029897902774649444,0.0008105525222166414,0.0,0.0,10.0,0.0,0.20196697093209176,3.1820637976719133,0.0,0.0,10.0,0.0,0.13219981235141973,0.12672043923575818,-9.986952549419172,0.0009723763630020831,0.002720305969995367,0.0006082581667523797,0.0,0.0,10.0,0.0,0.20196697093209176,3.1820637976719133,0,0.3162616175273169,-3.1175901816670284,0.3162616175273169,-3.1175901816670284
1.3,0.13658749485053734,0.11613293286525586,-10.000231960706948,-0.0005862534447059794,0.0003800342799681586,0.0009063267068397402,0.0,0.0,10.0,0.0,0.2012651989434111,3.157214491681099,0.0,0.0,10.0,0.0,0.10528161500620917,0.1192595075863928,-9.982660022543422,0.016054484574777587,-0.0008352558679947316,0.0017759655565888282,0.0,0.0,10.0,0.0,0.2012651989434111,3.157214491681099,0,0.3173844533311091,-3.1337746974554475,0.3173844533311091,-3.1337746974554475
1.4000000000000001,0.1482008095780719,0.11789419498273783,-10.00028617259774,-0.0006520635640248724,0.0004706669506521326,0.0010012422738725271,0.0,0.0,10.0,0.0,0.1998784470544091,3.1690678457224437,0.0,0.0,10.0,0.0,0.16062322401262163,0.13004932466736166,-9.98075446899656,0.0023777458124844557,0.0002515188323016513,-0.00035157128741858433,0.0,0.0,10.0,0.0,0.1998784470544091,3.1690678457224437,0,0.31773519736167893,-3.126658584582527,0.31773519736167893,-3.126658584582527
1.5000000000000002,0.15999025846098192,0.11965027202324399,-10.000345830056999,-0.0007183026525965051,0.0005707911780393853,0.0010952312480489298,0.0,0.0,10.0,0.0,0.19847528856634586,3.1797557009110857,0.0,0.0,10.0,0.0,0.18941627518052548,0.12042344924889237,-10.004901001546951,0.004828179541769045,0.0016928710745416245,0.0006599331394393455,0.0,0.0,10.0,0.0,0.19847528856634586,3.1797557009110857,0,0.3180567817548162,-3.120396504912719,0.3180567817548162,-3.120396504912719
1.6000000000000003,0.17195532471426755,0.12140115649443371,-10.000410830778955,-0.000784981074509872,0.0006803143028442783,0.0011882970987285124,0.0,0.0,10.0,0.0,0.20007521006917253,3.162230832307589,0.0,0.0,10.0,0.0,0.24833799698584424,0.10696004329969641,-9.994037311700101,-0.011855094657668376,0.0017907932989009079,0.001963259324405135,0.0,0.0,10.0,0.0,0.20007521006917253,3.162230832307589,0,0.32145252739183405,-3.1316133231071857,0.32145252739183405,-3.1316133231071857
1.7000000000000004,0.18409549095770217,0.12314685645071478,-10.000481069774564,-0.0008521524724065099,0.0007991440127171295,0.0012804841136150639,0.0,0.0,10.0,0.0,0.197573112503522,3.1814644165113135,0.0,0.0,10.0,0.0,0.17959599858060948,0.11557063264978132,-9.987428433213934,-0.006211780093390316,0.0014884587105485074,0.0006491345227664396,0.0,0.0,10.0,0.0,0.197573112503522,3.1814644165113135,0,0.32064268486329206,-3.120179075750082,0.32064268486329206,-3.120179075750082
1.8000000000000005,0.19641024076975028,0.12488734201401311,-10.000556443788339,-0.0009197620454490965,0.000927192424078636,0.0013717364133085481,0.0,0.0,10.0,0.0,0.196656141783871,3.174073084072901,0.0,0.0,10.0,0.0,0.16998850770974527,0.1464959440464902,-9.98902679142764,0.0009223285948995266,0.0035951354718880843,0.00024302549242230368,0.0,0.0,10.0,0.0,0.196656141783871,3.174073084072901,0,0.32148902841237237,-3.125154816116737,0.32148902841237237,-3.125154816116737
1.9000000000000006,0.20889905488258614,0.12662261220682555,-10.00063684049527,-0.0009878593782218657,0.0010643660654094907,0.0014620962312568118,0.0,0.0,10.0,0.0,0.1962391054035498,3.1759959094316335,0.0,0.0,10.0,0.0,0.19545511927898773,0.11554289706720992,-9.978497929649274,-0.003805665143966566,0.0005221333622660574,0.002334611408161899,0.0,0.0,10.0,0.0,0.1962391054035498,3.1759959094316335,0,0.3228004416817214,-3.1243882266907788,0.3228004416817214,-3.1243882266907788
2.0000000000000004,0.22156141407526914,0.12835266393937408,-10.000722149098525,-0.001056433367550263,0.001210575688535172,0.001551550134082136,0.0,0.0,10.0,0.0,0.19473918627983447,3.179530060958676,0.0,0.0,10.0,0.0,0.20591528233702178,0.11857470508572537,-10.041767517142738,0.011317534657231433,0.0004165249875367798,0.0018976513332256398,0.0,0.0,10.0,0.0,0.19473918627983447,3.179530060958676,0,0.32301801840422234,-3.122725366295996,0.32301801840422234,-3.122725366295996
2.1000000000000005,0.23439679895343188,0.13007748385172438,-10.000812254300213,-0.001125487497266119,0.0013657307019433857,0.0016400991448453854,0.0,0.0,10.0,0.0,0.19629588952098778,3.1865742544862274,0.0,0.0,10.0,0.0,0.1953175712477306,0.12831764621420408,-10.005640584418456,-0.002396453528627512,-0.0009017924648106854,-0.0013910367126038368,0.0,0.0,10.0,0.0,0.19629588952098778,3.1865742544862274,0,0.3262713802300069,-3.1188077636431895,0.3262713802300069,-3.1188077636431895
2.2000000000000006,0.2474046889186829,0.13179708249826663,-10.000907037869165,-0.0011950170670193992,0.0015297406164279242,0.0017277375305053944,0.0,0.0,10.0,0.0,0.1970400038880793,3.1796911673714416,0.0,0.0,10.0,0.0,0.30758214960625374,0.11600821669490137,-10.032907469961666,-0.01249226615799788,0.003501382707485281,0.0003412193281489024,0.0,0.0,10.0,0.0,0.1970400038880793,3.1796911673714416,0,0.3287602707781437,-3.123314219631289,0.3287602707781437,-3.123314219631289
2.3000000000000007,0.26058456455409623,0.13351144521700173,-10.001006377908885,-0.0012650477470008328,0.0017025143694784637,0.0018144881203479872,0.0,0.0,10.0,0.0,0.19554203272858453,3.189790949705149,0.0,0.0,10.0,0.0,0.2295433771708188,0.12428296793891205,-9.981716216087696,-0.00648850962091268,0.004907429965965068,0.0041705386735440214,0.0,0.0,10.0,0.0,0.19554203272858453,3.189790949705149,0,0.32893520181081065,-3.117805919395225,0.32893520181081065,-3.117805919395225
2.400000000000001,0.2739359051023792,0.13522055589569232,-10.001110151995828,-0.0013355607896586475,0.0018839631815132625,0.0019003341175891488,0.0,0.0,10.0,0.0,0.1948364853128623,3.1814309537095324,0.0,0.0,10.0,0.0,0.2670444877337063,0.1327586376695783,-10.029229531538228,0.0009357971519273452,0.0008931153678856541,0.00035898208071247803,0.0,0.0,10.0,0.0,0.1948364853128623,3.1814309537095324,0,0.32997233023647304,-3.123233860268587,0.32997233023647304,-3.123233860268587
2.500000000000001,0.2874581883095094,0.13692440861424557,-10.001218232797978,-0.0014065844620430837,0.0020739965932721773,0.001985301949203608,0.0,0.0,10.0,0.0,0.1944011008122975,3.1652067153612125,0.0,0.0,10.0,0.0,0.24755321097912633,0.1476885688423486,-10.006554843608525,-0.007336676523143742,0.0023477283339076865,0.0009484449512285919,0.0,0.0,10.0,0.0,0.1944011008122975,3.1652067153612125,0,0.33129208106620855,-3.133199646565297,0.33129208106620855,-3.133199646565297
2.600000000000001,0.3011508914471175,0.13862299729055408,-10.001330492886323,-0.00147813009791675,0.002272526788192538,0.002069403612925222,0.0,0.0,10.0,0.0,0.1929869132588235,3.1729537695112775,0.0,0.0,10.0,0.0,0.2953130992255559,0.14243951112193665,-10.050531672026136,-0.00556728623653739,0.002400753592567274,0.002951393752385504,0.0,0.0,10.0,0.0,0.1929869132588235,3.1729537695112775,0,0.331554052175518,-3.12912137643229,0.331554052175518,-3.12912137643229
2.700000000000001,0.3150134912898457,0.14031631444759735,-10.001446803094069,-0.0015501694888486565,0.00247946714948506,0.0021526153880587983,0.0,0.0,10.0,0.0,0.19043388121179017,3.1564445693710157,0.0,0.0,10.0,0.0,0.3127599440030123,0.14234196150371803,-10.04219762477734,-0.01390590474826889,0.0030792641035473772,0.002568142325243927,0.0,0.0,10.0,0.0,0.19043388121179017,3.1564445693710157,0,0.3307366021473592,-3.139155957424045,0.3307366021473592,-3.139155957424045
2.800000000000001,0.3290454639621334,0.14200434636587228,-10.001567028632877,-0.0016227336027879228,0.00269472868829094,0.0022349688603324723,0.0,0.0,10.0,0.0,0.19197878524633455,3.1694707773924544,0.0,0.0,10.0,0.0,0.38051681105172436,0.1466976581484744,-9.996890922215274,0.0009989580467231764,0.0033218143837251846,-0.0008829581680652506,0.0,0.0,10.0,0.0,0.19197878524633455,3.1694707773924544,0,0.33393770034331594,-3.1319756427296546,0.33393770034331594,-3.1319756427296546
2.9000000000000012,0.34324628432222865,0.14368710813196373,-10.001691035131689,-0.001695787584781148,0.002918225574324187,0.002316435298804499,0.0,0.0,10.0,0.0,0.1916915821304733,3.1647921278181217,0.0,0.0,10.0,0.0,0.30536897381210076,0.147196894956428,-10.013674663207043,-0.0045195908238542795,0.004923471018669884,0.004271058658406348,0.0,0.0,10.0,0.0,0.1916915821304733,3.1647921278181217,0,0.33534642954006055,-3.135057005826873,0.33534642954006055,-3.135057005826873
3.0000000000000013,0.35761542882157427,0.14536458382972428,-10.001818682088247,-0.0017693533470406733,0.003149869104204637,0.0023970393763269944,0.0,0.0,10.0,0.0,0.19066888186066205,3.1540670799702,0.0,0.0,10.0,0.0,0.386978916277213,0.12604618058693362,-9.949545194966618,0.005335423174744337,0.0025562772508885808,0.0052500543463708076,0.0,0.0,10.0,0.0,0.19066888186066205,3.1540670799702,0,0.3360251767797988,-3.1415672870417963,0.3360251767797988,-3.1415672870417963
3.1000000000000014,0.3721523724138184,0.14703676440728425,-10.001949828679775,-0.001843437640817947,0.0033895730418373364,0.0024767923087035157,0.0,0.0,10.0,0.0,0.18917664418487706,3.1786249213129443,0.0,0.0,10.0,0.0,0.3742661069967222,0.14484177720952762,-9.979014789680503,0.00355198063821339,0.002105406385690051,0.0006335746277679824,0.0,0.0,10.0,0.0,0.18917664418487706,3.1786249213129443,0,0.3361367490494852,-3.1281460127334046,0.3361367490494852,-3.1281460127334046
3.2000000000000015,0.3868565892333049,0.14870364719645962,-10.002084332295032,-0.0019180068656995577,0.003637252272707688,0.0025556689429844116,0.0,0.0,10.0,0.0,0.18913961839280033,3.160283570234822,0.0,0.0,10.0,0.0,0.36623646833744533,0.16308621992518035,-10.02253629553281,0.0024467730633546333,-0.0006389875405716336,0.0010553253979739522,0.0,0.0,10.0,0.0,0.18913961839280033,3.160283570234822,0,0.33782311297976936,-3.1388423056443884,0.33782311297976936,-3.1388423056443884
3.3000000000000016,0.4017275532144852,0.15036522660457707,-10.002222044564267,-0.0019931008141676806,0.0038928191670061295,0.002633711623764518,0.0,0.0,10.0,0.0,0.18836208348600167,3.178287407467781,0.0,0.0,10.0,0.0,0.38553222499534306,0.16129745884425317,-10.014070224089968,0.0018997733340605483,0.005761085503001759,0.004587964398998614,0.0,0.0,10.0,0.0,0.18836208348600167,3.178287407467781,0,0.338651836207077,-3.1292361917501017,0.338651836207077,-3.1292361917501017
