t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],delta_rudder [rad],n_prop [rps],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_cmd [rad],n_prop_cmd [rps],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],delta_rudder_hat [rad],n_prop_hat [rps],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
131.49999999999682,21.231608792263813,0.20034247375089734,-8.70612917338167,-0.025926715580489992,-0.38159192051531815,0.034982930865348975,0.6108652381980153,10.0,0.20266861528678315,2.918377709227937,0.6108652381980153,10.0,21.230924264776736,0.19957766737541802,-8.668248130813668,-0.022590101440390843,-0.38009359575128676,0.037118767589131574,0.6108652381980153,10.0,0.20266861528678315,2.918377709227937,0,0.40052010696628887,-3.1265184130802797,0.40052010696628887,-3.1265184130802797
131.5999999999968,21.24923652935764,0.20025734425528463,-8.715996082656877,-0.026016332222077804,-0.3780936274287833,0.03505948307675135,0.6108652381980153,10.0,0.20267141076231127,2.918557833366293,0.6108652381980153,10.0,21.194184610498944,0.20197877252706928,-8.705461734856408,-0.03207671762332416,-0.3788431642499198,0.033962731346539196,0.6108652381980153,10.0,0.20267141076231127,2.918557833366293,0,0.40053204905378953,-3.128400128345906,0.40053204905378953,-3.128400128345906
131.6999999999968,21.266887455983536,0.2001707062788626,-8.725806450843237,-0.026104921661165847,-0.37458767912110813,0.035135162939698025,0.6108652381980153,10.0,0.2022696112460215,2.92431269696691,0.6108652381980153,10.0,21.26737415626959,0.19714332291536238,-8.709898978342158,-0.04418819901685425,-0.3745875771101828,0.03527438179289662,0.6108652381980153,10.0,0.2022696112460215,2.92431269696691,0,0.39998178078375546,-3.1276351057472387,0.39998178078375546,-3.1276351057472387
131.7999999999968,21.284561364277007,0.20008257623374004,-8.735559950292416,-0.02619248133037038,-0.37107416282713834,0.03520997608222893,0.6108652381980153,10.0,0.20176805838806428,2.900118459045193,0.6108652381980153,10.0,21.281402643535973,0.20371077099670626,-8.753868912322552,-0.020936576601472457,-0.37389097470616744,0.03546669881266907,0.6108652381980153,10.0,0.20176805838806428,2.900118459045193,0,0.40015855848813564,3.141301552185502,0.40015855848813564,3.141301552185502
131.8999999999968,21.302258044252042,0.1999929725248303,-8.745256256381177,-0.026279061031735038,-0.36755316521891546,0.035283935995058927,0.6108652381980153,10.0,0.20153629855119343,2.8802555551014586,0.6108652381980153,10.0,21.305732287872235,0.20297567707520792,-8.692402138774634,-0.022575503583133028,-0.36912299574836915,0.036346114026612183,0.6108652381980153,10.0,0.20153629855119343,2.8802555551014586,0,0.4004236279592532,3.1293230996683814,0.4004236279592532,3.1293230996683814
131.9999999999968,21.319977282133266,0.19990191172064073,-8.754895052467248,-0.02636465612401314,-0.36402477161940955,0.035357045567789576,0.6108652381980153,10.0,0.19894477556321608,2.9027597723269265,0.6108652381980153,10.0,21.285429327346144,0.19574398837351906,-8.721527234452061,-0.03691595940343149,-0.36553589405984493,0.035042169402497034,0.6108652381980153,10.0,0.19894477556321608,2.9027597723269265,0,0.3972926114602443,3.1377582109321946,0.3972926114602443,3.1377582109321946
132.09999999999678,21.337718862228396,0.19980940677422124,-8.764476024743018,-0.0264492178010024,-0.36048906706263056,0.03542930893865061,0.6108652381980153,10.0,0.19895061325705274,2.907272167098167,0.6108652381980153,10.0,21.320609062248813,0.2143062564075765,-8.731256033608648,-0.019779236812136964,-0.3580287630639065,0.03437461449766391,0.6108652381980153,10.0,0.19895061325705274,2.907272167098167,0,0.3971811393326045,3.138031439029927,0.3971811393326045,3.138031439029927
132.19999999999678,21.355482568170864,0.19971547848035556,-8.773998857975153,-0.026532773447949597,-0.3569461361687655,0.03550072479436386,0.6108652381980153,10.0,0.1995780834476198,2.8971094883210706,0.6108652381980153,10.0,21.315883890476275,0.19363849874236905,-8.823542989148986,-0.039607159281702664,-0.3518938082343221,0.03263198151242446,0.6108652381980153,10.0,0.1995780834476198,2.8971094883210706,0,0.398054244773153,3.131204652882,0.398054244773153,3.131204652882
132.29999999999677,21.37326818095634,0.19962014531810476,-8.78346324289758,-0.026615347923932057,-0.35339606368932913,0.035571299284584024,0.6108652381980153,10.0,0.1999153400641428,2.902179825108933,0.6108652381980153,10.0,21.37828311971134,0.18798901035667512,-8.738228854878583,-0.03194966668942873,-0.3524921085713713,0.034230575737933644,0.6108652381980153,10.0,0.1999153400641428,2.902179825108933,0,0.3982571010027191,3.1318559231378487,0.3982571010027191,3.1318559231378487
132.39999999999677,21.39107547887675,0.19952342335707662,-8.792868875911527,-0.02669692694546752,-0.3498389337608707,0.03564103557198333,0.6108652381980153,10.0,0.19925980460484932,2.900862432598003,0.6108652381980153,10.0,21.415576747072386,0.1911316995205334,-8.773532513460975,-0.04310757635686796,-0.35130984924915387,0.0326765647968526,0.6108652381980153,10.0,0.19925980460484932,2.900862432598003,0,0.3976297645938766,3.1290201821166077,0.3976297645938766,3.1290201821166077
132.49999999999676,21.408904238702412,0.19942532900138382,-8.802215455330941,-0.02677752557268439,-0.3462748302036724,0.035709944733784325,0.6108652381980153,10.0,0.20094471938395048,2.931399613543576,0.6108652381980153,10.0,21.36833098435026,0.1914058335317665,-8.815539102942225,-0.04431328684738614,-0.34906235743870445,0.0361747874517291,0.6108652381980153,10.0,0.20094471938395048,2.931399613543576,0,0.3985126379769736,-3.1403804634094445,0.3985126379769736,-3.1403804634094445
132.59999999999675,21.426754234728406,0.19932588066298537,-8.811502684148142,-0.026857104578591647,-0.34270383573029395,0.03577801419433376,0.6108652381980153,10.0,0.2008105904392669,2.942642540367487,0.6108652381980153,10.0,21.481752881844418,0.19859731116765578,-8.787317764501216,-0.010533478429717767,-0.3420253631663704,0.03633097542816854,0.6108652381980153,10.0,0.2008105904392669,2.942642540367487,0,0.39806973935577605,-3.136792361533697,0.39806973935577605,-3.136792361533697
132.69999999999675,21.444625240845667,0.19922509472872782,-8.820730264981762,-0.026935697640174686,-0.3391260343108606,0.035845262128464506,0.6108652381980153,10.0,0.20334332895852986,2.9503054588864597,0.6108652381980153,10.0,21.43759826551328,0.19064680446382776,-8.81878421107241,-0.033019602361068566,-0.3400589944733621,0.033107304071876315,0.6108652381980153,10.0,0.20334332895852986,2.9503054588864597,0,0.40036166683573193,-3.1340570053132524,0.40036166683573193,-3.1340570053132524
132.79999999999674,21.462517027888644,0.19912299178291495,-8.829897906891166,-0.027013312354191903,-0.33554150809801414,0.035911681986406194,0.6108652381980153,10.0,0.2027557375177738,2.946984418841584,0.6108652381980153,10.0,21.50267321984934,0.19412836055608612,-8.846117960859383,-0.020935043011444922,-0.33148811141013296,0.03880775813295495,0.6108652381980153,10.0,0.2027557375177738,2.946984418841584,0,0.39987116549101415,-3.137923419660601,0.39987116549101415,-3.137923419660601
132.89999999999674,21.48042936498016,0.19901958578543968,-8.83900532304116,-0.027089975770303518,-0.3319503398993735,0.03597729787366845,0.6108652381980153,10.0,0.20384564811557107,2.935645186702256,0.6108652381980153,10.0,21.496249542321262,0.1871816975929797,-8.847563560490757,-0.03150686751313469,-0.33085332189001637,0.03536050891697091,0.6108652381980153,10.0,0.20384564811557107,2.935645186702256,0,0.4012518759903859,3.137922256288431,0.4012518759903859,3.137922256288431
132.99999999999673,21.498362018305183,0.19891489573986187,-8.848052232339864,-0.02716570285198394,-0.32835261011200667,0.03604211000049507,0.6108652381980153,10.0,0.2059173343852185,2.9352837691882923,0.6108652381980153,10.0,21.555542255177652,0.21176806150942612,-8.811969021845123,-0.043092156687410774,-0.330465115129513,0.037435450708454714,0.6108652381980153,10.0,0.2059173343852185,2.9352837691882923,0,0.4033060495493601,3.136392797770384,0.4033060495493601,3.136392797770384
133.09999999999673,21.516314752063426,0.1988089391878217,-8.857038358434686,-0.02724048201764575,-0.3247483991119572,0.03610611639133427,0.6108652381980153,10.0,0.20473876550842735,2.9272479291518323,0.6108652381980153,10.0,21.57131221454516,0.18620406994708102,-8.86716806976856,-0.03601461956260812,-0.32562905444574414,0.0368482073931501,0.6108652381980153,10.0,0.20473876550842735,2.9272479291518323,0,0.40232844324944006,3.1299539849528544,0.40232844324944006,3.1299539849528544
133.19999999999672,21.534287329227467,0.19870172945032347,-8.865963427157,-0.02731433471550597,-0.32113778747282373,0.036169340504908824,0.6108652381980153,10.0,0.20366966899746286,2.933706038338811,0.6108652381980153,10.0,21.50359351894554,0.20169562489101006,-8.852889281445602,-0.01280325954939654,-0.32207965220502244,0.03330650029273831,0.6108652381980153,10.0,0.20366966899746286,2.933706038338811,0,0.4010897043615487,3.1308771878525263,0.4010897043615487,3.1308771878525263
133.29999999999671,21.552279510110747,0.1985932831424964,-8.874827169523423,-0.027387246830433087,-0.3175208534223328,0.0362317821823269,0.6108652381980153,10.0,0.2044294813346613,2.899835678989639,0.6108652381980153,10.0,21.53376398602623,0.192606577935808,-8.86807687689015,-0.014702833565746792,-0.3171653375128569,0.036784821179756746,0.6108652381980153,10.0,0.2044294813346613,2.899835678989639,0,0.4026126228715928,3.111997384036704,0.4026126228715928,3.111997384036704
133.3999999999967,21.570291053867894,0.1984836193587591,-8.88362931843531,-0.02745927354055837,-0.3138976752041001,0.036293453076012644,0.6108652381980153,10.0,0.20541796045626953,2.9059366350393954,0.6108652381980153,10.0,21.55786038753417,0.18715889444513234,-8.900160331495133,-0.02902328850515229,-0.3161144667417082,0.03584428367795417,0.6108652381980153,10.0,0.20541796045626953,2.9059366350393954,0,0.40343433722085703,3.1133230112823163,0.40343433722085703,3.1133230112823163
133.4999999999967,21.58832171659958,0.19837275425371836,-8.892369615342592,-0.02753037031805513,-0.31026832989649883,0.03635434468590672,0.6108652381980153,10.0,0.2045282994964144,2.9317387123026335,0.6108652381980153,10.0,21.592955064760485,0.20600719436324516,-8.905859245301503,-0.031064478646547922,-0.3118115956299341,0.03730357034519985,0.6108652381980153,10.0,0.2045282994964144,2.9317387123026335,0,0.4019322217143108,3.124108013040378,0.4019322217143108,3.124108013040378
