,x [m],y [m]
241,-1595.169813,-898.8816223
242,-1587.952728,-885.9583649
243,-1575.101358,-866.0392638
244,-1566.00871,-852.0489043
245,-1448.470195,-659.3880066
246,-1221.734301,-287.7764272
247,-1183.882716,269.1953427
248,-1227.696172,277.2972391
249,-1251.566614,320.4667564
250,-1412.473976,346.93069
251,-1447.809033,354.3811472
252,-1440.310252,396.1480295
253,-1447.110677,397.5793243
254,-1443.111677,416.4848624
255,-1435.622232,415.9612315
256,-1418.565309,495.7437525
257,-1393.829647,492.419322
258,-1285.864122,468.3817437
259,-1275.750867,513.763813
260,-1387.873007,538.956742
261,-1407.248222,543.7409407
262,-1385.066661,655.3237471
263,-1380.458579,678.4464153
264,-1408.644725,684.5150394
265,-1419.796961,630.1167357
266,-1486.451842,644.19521
267,-1504.66185,556.6557034
268,-1556.535201,567.0974635
269,-1560.110282,550.0667431
270,-1625.967195,564.4776641
271,-1651.376401,442.3239785
272,-1746.222862,463.4990701
273,-1841.303784,483.5514281
274,-1921.996922,502.0732268
275,-1897.439566,623.4958266
276,-1879.14906,619.5350737
277,-1876.846727,632.8705909
278,-1815.872596,618.7726104
279,-1818.058178,605.4546252
280,-1756.878724,592.9491476
281,-1756.987763,603.0142724
282,-1782.037357,618.2045993
283,-1784.406023,624.2024182
284,-1778.772047,668.2291735
285,-1773.604798,669.4347412
286,-1746.175924,667.8187766
287,-1738.284603,674.5568552
288,-1732.161044,702.3709298
289,-1720.381039,760.0810237
290,-1711.456058,803.8732784
291,-1694.70221,878.4349071
292,-1680.83126,941.3855641
293,-1664.869664,939.6209066
294,-1659.779394,966.6957704
295,-1672.408299,971.2386227
296,-1655.668273,1057.503352
297,-1651.436398,1081.451688
298,-1691.76114,1089.10667
299,-1752.34875,1100.69612
300,-1811.795967,1112.076747
301,-1919.545348,1132.290006
302,-1927.177963,1096.080056
303,-1945.189576,1010.602217
304,-1957.177322,955.5637174
305,-1972.359071,884.6903118
306,-1994.861996,889.1906881
307,-2050.735613,900.3935963
308,-2127.952069,916.042374
309,-2172.624359,925.6860081
310,-2185.396818,927.3221978
311,-2208.475296,821.0199026
312,-2230.806176,721.0948187
313,-2245.155714,722.9330369
314,-2241.413705,788.3328894
,-2241.413705,-2500
,2249.55356,-2500
,2249.55356,-192.7332805
