t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_p [rad],delta_rudder_s [rad],n_prop [rps],n_bt [rps],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
47.500000000000405,16.237752811153655,0.46824227846805155,3.111083076441677,-0.038549676165935194,0.5631870937180469,0.020219107515830503,0.22154623819226985,2.792519462291538,0.0,0.0,10.0,0.0,16.252333794760407,0.4781424716435181,3.1429073325869648,-0.027931268456953668,0.5587842246349494,0.022042224374743916,0.22154623819226985,2.792519462291538,0,0.6405427261278573,2.8013352715407827,0.6405427261278573,2.8013352715407827
47.600000000000406,16.27940351021868,0.4683777442772354,3.1328221738509368,-0.038590839937090095,0.56520900446963,0.02023920939257343,0.22094230773383647,2.8045471691426913,0.0,0.0,10.0,0.0,16.324067476507352,0.465976185639718,3.1500675644841722,-0.05407341634244355,0.563700788985094,0.020857295903345358,0.22094230773383647,2.8045471691426913,0,0.6413675065036071,2.804762454421481,0.6413675065036071,2.804762454421481
47.70000000000041,16.32102381413395,0.4685122374314754,3.1546492200233573,-0.03863165372429764,0.5672329254088873,0.02025926513826116,0.2215134932795956,2.806863925417651,0.0,0.0,10.0,0.0,16.316646679268374,0.45146960677778053,3.1955155121821477,-0.049202998583288596,0.5668928735870145,0.020132037429855667,0.2215134932795956,2.806863925417651,0,0.6420250108208946,2.8043803494864608,0.6420250108208946,2.8043803494864608
47.80000000000041,16.36261339257721,0.4686457053742301,3.1765642417627356,-0.03867224057888464,0.5692588519227134,0.020279215853317732,0.22071359378508282,2.7847222922717028,0.0,0.0,10.0,0.0,16.37233529450138,0.466741758897458,3.2176362872684057,-0.038014992138871995,0.5679635188301442,0.019210889410299463,0.22071359378508282,2.7847222922717028,0,0.6385924531679935,2.7980586827062623,0.6385924531679935,2.7980586827062623
47.90000000000041,16.404171917155274,0.4687779720582922,3.1985672512947407,-0.038712773270779585,0.5712867735080452,0.02029896741859879,0.22058918093244545,2.77432990396466,0.0,0.0,10.0,0.0,16.361441511057688,0.4748498630526271,3.206693185737659,-0.03911975154963681,0.5728324397008311,0.02016510599162187,0.22058918093244545,2.77432990396466,0,0.6371089853371312,2.7945999771627084,0.6371089853371312,2.7945999771627084
48.00000000000041,16.445699053946587,0.46890913193535316,3.2206582351779782,-0.03875316533315309,0.5733166702499051,0.020318569989794727,0.22149436090742838,2.7709249726994947,0.0,0.0,10.0,0.0,16.494933421318297,0.46106944124568816,3.2418757967558682,-0.03747298572670097,0.5720646527431,0.019797191988172896,0.22149436090742838,2.7709249726994947,0,0.6373251780597233,2.792253357995501,0.6373251780597233,2.792253357995501
48.10000000000041,16.487194472575865,0.469039248638651,3.2428371903187903,-0.03879338720481967,0.5753485272488845,0.020338045320778316,0.22249743557094484,2.768115765053591,0.0,0.0,10.0,0.0,16.46652565127694,0.4749854640161313,3.285518159798918,-0.03251982736348116,0.5759180782519908,0.02052089654137369,0.22249743557094484,2.768115765053591,0,0.6376881579133516,2.789985848242722,0.6376881579133516,2.789985848242722
48.200000000000415,16.528657846523483,0.4691683334795307,3.265104117754415,-0.03883343689185397,0.5773823317809623,0.02035739624370123,0.22284118623085183,2.772224418311186,0.0,0.0,10.0,0.0,16.5648564657308,0.4763378486947123,3.266690948525566,-0.029818774027602645,0.5753469978402144,0.01884150465051663,0.22284118623085183,2.772224418311186,0,0.6383670272143669,2.7902931159934035,0.6383670272143669,2.7902931159934035
48.300000000000416,16.570088850158267,0.46929643940729154,3.287459017607072,-0.0388732325798477,0.5794180714053324,0.020376662789395386,0.2219832686719962,2.768496675171985,0.0,0.0,10.0,0.0,16.62937060963681,0.46428985987945237,3.351264607308764,-0.04647120898102975,0.577804444262051,0.022254783468884643,0.2219832686719962,2.768496675171985,0,0.6370703525253322,2.789399613140566,0.6370703525253322,2.789399613140566
48.40000000000042,16.611487157846653,0.46942350808981936,3.3099018980606436,-0.03891280632820724,0.581455737684272,0.020395822660289237,0.2227361015994117,2.762195400553121,0.0,0.0,10.0,0.0,16.61468110819646,0.4560694596923122,3.3344280025155992,-0.03486724785513292,0.5837746055403604,0.020346915503113912,0.2227361015994117,2.762195400553121,0,0.63677182465674,2.7863422691248982,0.63677182465674,2.7863422691248982
48.50000000000042,16.652852440746166,0.46954953723479664,3.332432759896807,-0.03895223332035007,0.5834953199503009,0.02041484569895941,0.2223081660824209,2.7483842810887325,0.0,0.0,10.0,0.0,16.624865098716647,0.4662739167181352,3.328330566316599,-0.036788013667922656,0.5822817318827634,0.017828957127020862,0.2223081660824209,2.7483842810887325,0,0.6345285279470372,2.7821965325811258,0.6345285279470372,2.7821965325811258
48.60000000000042,16.694184373963093,0.4696744702098607,3.3550515958644698,-0.038991539452166026,0.5855368045201969,0.02043371401521244,0.22350714146494202,2.7469453553669467,0.0,0.0,10.0,0.0,16.70213688917885,0.4806486257491306,3.3820959757343187,-0.05999834822466309,0.5833779595031167,0.01877527985452688,0.22350714146494202,2.7469453553669467,0,0.6351869860405309,2.780117749789897,0.6351869860405309,2.780117749789897
48.70000000000042,16.735482629428088,0.46979841476512524,3.377758391690955,-0.03903066937533577,0.5875801759217181,0.020452466499884234,0.22350047643644205,2.748038053019741,0.0,0.0,10.0,0.0,16.78712831358694,0.4826076510728518,3.4150095623440517,-0.029416503786274383,0.5847033603489211,0.0218918671063469,0.22350047643644205,2.748038053019741,0,0.6351880354338907,2.7798628136972354,0.6351880354338907,2.7798628136972354
48.80000000000042,16.776746885166304,0.4699213898887267,3.4005531418551516,-0.039069560058970415,0.5896254225717065,0.02047113039933928,0.22343377258765107,2.7625154032162555,0.0,0.0,10.0,0.0,16.799251601116808,0.45646805143806957,3.4279761298618077,-0.041029983939503245,0.5898686911297157,0.020772615619148248,0.22343377258765107,2.7625154032162555,0,0.6368652459920278,2.783501816320371,0.6368652459920278,2.783501816320371
48.900000000000425,16.817976817326535,0.4700435021656848,3.4234358454988256,-0.03910809333992817,0.5916725356116403,0.02048976660947635,0.22354703390162814,2.7718234992206643,0.0,0.0,10.0,0.0,16.83946419991305,0.47533373597178585,3.3935856140136873,-0.031993572577622954,0.5920692121766368,0.020567995884311113,0.22354703390162814,2.7718234992206643,0,0.6380130260673084,2.7855002035085277,0.6380130260673084,2.7855002035085277
49.000000000000426,16.85917210427046,0.4701647194290206,3.4464065159839556,-0.039146325548599474,0.593721512272588,0.020508345615414952,0.22402677000501978,2.7532116569540315,0.0,0.0,10.0,0.0,16.84679196613783,0.4781299325033119,3.4888940052418334,-0.046803383025534516,0.5949298298883923,0.02120720941989527,0.22402677000501978,2.7532116569540315,0,0.6358743049944491,2.7791385503792263,0.6358743049944491,2.7791385503792263
49.10000000000043,16.900332424571246,0.4702848409097283,3.469465158934785,-0.03918451846011956,0.5957723468341295,0.02052673387157365,0.2235957718389526,2.762096931606444,0.0,0.0,10.0,0.0,16.874148809110814,0.46830911284043214,3.4647298187614415,-0.05326439160128268,0.5966862911629313,0.017998168876925406,0.2235957718389526,2.762096931606444,0,0.6365342880267219,2.781501735135772,0.6365342880267219,2.781501735135772
49.20000000000043,16.941457454712406,0.47040407512806265,3.4926117456519017,-0.0392223948735322,0.5978250202212868,0.020545072509386274,0.22325149966868998,2.737731466175363,0.0,0.0,10.0,0.0,16.938034544787698,0.46853116462204414,3.5047747870851524,-0.03731813407362047,0.5984767809678976,0.02105217489208552,0.22325149966868998,2.737731466175363,0,0.632927618750275,2.774287779047023,0.632927618750275,2.774287779047023
49.30000000000043,16.982546873168268,0.4705221769346937,3.515846280132416,-0.039260253300388986,0.5998795274722254,0.020563206833161034,0.22546758747443268,2.713929758742672,0.0,0.0,10.0,0.0,16.99614030462849,0.4800540357822477,3.531328929422139,-0.022373062637578087,0.6015065658066168,0.02173389607422402,0.22546758747443268,2.713929758742672,0,0.6313489801638962,2.7648528277085305,0.6313489801638962,2.7648528277085305
49.40000000000043,17.023600354856118,0.47063916440678133,3.5391687265322056,-0.03929817624004597,0.6019358481555415,0.02058111124077214,0.2266992678496657,2.7018089552436186,0.0,0.0,10.0,0.0,16.99340759098767,0.48354743678509476,3.5373805890876673,-0.061649609278578696,0.6024843515791546,0.022849673530446205,0.2266992678496657,2.7018089552436186,0,0.6304950287592751,2.7596481211620376,0.6304950287592751,2.7596481211620376
49.50000000000043,17.064617581284935,0.4707551278945361,3.5625790412114284,-0.03933602123276903,0.6039939592796186,0.020598858453775466,0.22759899264717878,2.684965585818165,0.0,0.0,10.0,0.0,17.073755573821266,0.48998463387315405,3.6153177311986044,-0.03261826505669617,0.6039483883871507,0.020159692906597977,0.22759899264717878,2.684965585818165,0,0.6286710422415357,2.753416909704015,0.6286710422415357,2.753416909704015
49.600000000000435,17.1055982338467,0.47087003254363413,3.5860771953020443,-0.039373816259843916,0.6060538451249962,0.020616433969494103,0.22735485275550368,2.677307199239058,0.0,0.0,10.0,0.0,17.12117701963322,0.46706286841339334,3.6043768231107727,-0.052874458037130846,0.6083094966654036,0.020829110936539993,0.22735485275550368,2.677307199239058,0,0.6272179813675763,2.750927831765697,0.6272179813675763,2.750927831765697
49.700000000000436,17.146541992936264,0.47098395514505464,3.6096631538613413,-0.03941143174809018,0.6081154885219455,0.02063390058713879,0.22635408222733752,2.7014262109854816,0.0,0.0,10.0,0.0,17.17747321775758,0.4622032480865423,3.594058191958787,-0.0437942890724671,0.6095859217039598,0.01740787064161837,0.22635408222733752,2.7014262109854816,0,0.6296708232298746,2.7581621287833658,0.6296708232298746,2.7581621287833658
49.80000000000044,17.18744853819198,0.471097157833223,3.633336895112088,-0.03944855784409299,0.6101788785806594,0.02065141681412234,0.22705221800184205,2.6877097942853396,0.0,0.0,10.0,0.0,17.171143444543194,0.46823221274046484,3.621215663287813,-0.03895431747044326,0.6096128837388505,0.020243999040977102,0.22705221800184205,2.6877097942853396,0,0.6281148523530952,2.7530277601088566,0.6281148523530952,2.7530277601088566
49.90000000000044,17.228317553091873,0.4712093445349537,3.6570984360860526,-0.039485603598215374,0.6122440202620717,0.020668775961502333,0.22713626939201856,2.6750522994254404,0.0,0.0,10.0,0.0,17.2469661569266,0.4675379942860398,3.6269857172589792,-0.04357529837381827,0.6104710917956715,0.021632003930638972,0.22713626939201856,2.6750522994254404,0,0.6261937471668675,2.7488141458252877,0.6261937471668675,2.7488141458252877
50.00000000000044,17.26914871988365,0.47132052732597735,3.680947742388502,-0.039522532825256584,0.6143108978582219,0.020685994999949005,0.22558403753103143,2.6833712416610456,0.0,0.0,10.0,0.0,17.280168612763905,0.48177203767218757,3.6485173445774626,-0.015467807721932833,0.6149645438436512,0.02071013335397124,0.22558403753103143,2.6833712416610456,0,0.6260029649754981,2.752146092508702,0.6260029649754981,2.752146092508702
50.10000000000044,17.309941720016273,0.47143088072482264,3.7048847814906414,-0.03955909417539617,0.6163794973582168,0.020703197277594503,0.22543645081247585,2.658761875353055,0.0,0.0,10.0,0.0,17.274465478537305,0.48830371438664466,3.7200860613103326,-0.04627945381648409,0.6196248658283674,0.019885215128837508,0.22543645081247585,2.658761875353055,0,0.6221629676971292,2.744893332870837,0.6221629676971292,2.744893332870837
50.20000000000044,17.350696234894983,0.471540144041424,3.728909549737818,-0.03959563446445347,0.6184498170859762,0.020720207191103228,0.22378875260688177,2.6494807873428208,0.0,0.0,10.0,0.0,17.334058661327763,0.46894201610117775,3.7912575848477688,-0.04028304003328518,0.6205367685194233,0.019762553877673204,0.22378875260688177,2.6494807873428208,0,0.6193685365116942,2.743510767043817,0.6193685365116942,2.743510767043817
50.300000000000445,17.39141194455942,0.47164844763441816,3.7530219988799924,-0.03963195235846138,0.6205218378050865,0.020737124122699308,0.22363260224201179,2.6642160090486997,0.0,0.0,10.0,0.0,17.357525325766197,0.46926534711995915,3.7695908826388957,-0.04550088970962389,0.6221111922596716,0.019695182300103118,0.22363260224201179,2.6642160090486997,0,0.6212060475699285,2.747157345619691,0.6212060475699285,2.747157345619691
50.400000000000446,17.432088528414255,0.4717559973303211,3.777222102680129,-0.03966790783108019,0.6225955502173565,0.02075403331425293,0.22046599845210568,2.6738854452293026,0.0,0.0,10.0,0.0,17.434298479096988,0.4850187933707855,3.8172801315988805,-0.04466931220875345,0.6240761258933245,0.021628662753378342,0.22046599845210568,2.6738854452293026,0,0.6199916421645223,2.7525407581562717,0.6199916421645223,2.7525407581562717
50.50000000000045,17.472725674505792,0.47186275130152994,3.8015098567307444,-0.03970342653026569,0.6246709535487818,0.02077095362043937,0.22085704979147655,2.6454928806351443,0.0,0.0,10.0,0.0,17.477473444642047,0.4711539634386347,3.7541184963886813,-0.024093844401488235,0.6243071406999136,0.01714483708289795,0.22085704979147655,2.6454928806351443,0,0.6160065709643663,2.743906024129257,0.6160065709643663,2.743906024129257
50.60000000000045,17.51332306287936,0.4719684118122744,3.825885259059462,-0.03973897720840728,0.6267480489108257,0.02078765498575234,0.22102347215693868,2.6385078747248016,0.0,0.0,10.0,0.0,17.471817940497274,0.48645937260140554,3.776574947907293,-0.0390289435573336,0.62715170373843,0.022422121550084738,0.22102347215693868,2.6385078747248016,0,0.6149124777258489,2.7413077805161015,0.6149124777258489,2.7413077805161015
50.70000000000045,17.55388037663397,0.4720731583677563,3.8503482511412104,-0.03977436729382799,0.6288268144094009,0.02080424265408431,0.22374777213601843,2.625289936882787,0.0,0.0,10.0,0.0,17.5611021230493,0.47682273512774437,3.8926427206886585,-0.039487356593146575,0.6284284746592255,0.019479806322422268,0.22374777213601843,2.625289936882787,0,0.6147682625828491,2.73424566151286,0.6147682625828491,2.73424566151286
50.80000000000045,17.5943973026477,0.4721769439975162,3.874898798545437,-0.039809759847274445,0.6309072386748094,0.02082064725830777,0.22459504082978857,2.625406277990143,0.0,0.0,10.0,0.0,17.559958127602325,0.47024033860689063,3.9114414421480395,-0.04971694505075673,0.6298568322009637,0.01916506093448802,0.22459504082978857,2.625406277990143,0,0.615208122816272,2.732803195657341,0.615208122816272,2.732803195657341
50.90000000000045,17.634873533802836,0.4722798856148914,3.8995368493144253,-0.03984495943754396,0.6329893034006401,0.020836964553905973,0.22651536385053817,2.6111699498301095,0.0,0.0,10.0,0.0,17.635500490912865,0.4574612992802028,3.881644527875512,-0.03312865227077151,0.6382972803018447,0.022185162254319872,0.22651536385053817,2.6111699498301095,0,0.6142398947133468,2.726295467321327,0.6142398947133468,2.726295467321327
51.000000000000455,17.675308761304265,0.47238186512865116,3.924262372330078,-0.039880135239498016,0.6350729998560307,0.020853111452475294,0.22508446383784042,2.6105609087915624,0.0,0.0,10.0,0.0,17.641344060806222,0.4631969969007069,3.9072811009285635,-0.02914505185882653,0.6381472157489492,0.019743878632027898,0.22508446383784042,2.6105609087915624,0,0.6128859263244457,2.7271743363298158,0.6128859263244457,2.7271743363298158
51.100000000000456,17.715702676974296,0.4724830082164447,3.94907531439131,-0.03991501827366611,0.6371583110012783,0.02086921142189032,0.2237772890207061,2.604748360062234,0.0,0.0,10.0,0.0,17.73753044282322,0.486970553332992,3.916546014901235,-0.03780467056744998,0.6363768951529312,0.020281657061511006,0.2237772890207061,2.604748360062234,0,0.6108257663419857,2.7265441769736367,0.6108257663419857,2.7265441769736367
51.20000000000046,17.7560549671657,0.47258327632459257,3.9739756496034957,-0.03994965959799838,0.6392452321434673,0.020885237163549397,0.22270599429934362,2.6187807557777703,0.0,0.0,10.0,0.0,17.776793886130925,0.4782023504540346,3.9364336625977194,-0.05367619115061154,0.6375919453283214,0.022420136014653435,0.22270599429934362,2.6187807557777703,0,0.6119792723568166,2.7309349658100803,0.6119792723568166,2.7309349658100803
51.30000000000046,17.79636531813289,0.4726828441995456,3.9989633443458823,-0.039983911131976996,0.6413337558598222,0.020901271602874087,0.2220248835712593,2.626048823497149,0.0,0.0,10.0,0.0,17.788616783921565,0.46550478450357075,4.01940047541287,-0.029235937119013462,0.6427252031429036,0.02058339097846772,0.2220248835712593,2.626048823497149,0,0.6123708112277662,2.7330834664500485,0.6123708112277662,2.7330834664500485
51.40000000000046,17.83663342133708,0.47278165832687935,4.024038385877982,-0.04001785239758405,0.6434238830201097,0.020917272415865613,0.2227328623349182,2.63213109976223,0.0,0.0,10.0,0.0,17.862861410114494,0.4881301347343916,4.113171527357864,-0.03857252815128495,0.6430918650639521,0.02402158776444408,0.2227328623349182,2.63213109976223,0,0.6135975471511014,2.733375455824547,0.6135975471511014,2.733375455824547
51.50000000000046,17.87685896845012,0.47287971290224173,4.0492007508118455,-0.040051559448261706,0.6455156102616962,0.02093320729846727,0.22176485943874363,2.6415610061193875,0.0,0.0,10.0,0.0,17.89638437498434,0.4737690460394057,4.040998831741533,-0.04380859624346844,0.6427911092251284,0.018613671773244727,0.22176485943874363,2.6415610061193875,0,0.6140904718484971,2.736411947349892,0.6140904718484971,2.736411947349892
51.60000000000046,17.917041655146917,0.47297704218182895,4.07445040809099,-0.04008493246191894,0.6476089309915429,0.020949118707627667,0.22261873906326737,2.6509733226953967,0.0,0.0,10.0,0.0,17.87714244188131,0.46654858285463674,4.056210487510146,-0.0528532581334817,0.6499160002904516,0.022608226552447624,0.22261873906326737,2.6509733226953967,0,0.6159184363091897,2.7374486629946433,0.6159184363091897,2.7374486629946433
51.700000000000465,17.957181173830435,0.4730736503825472,4.099787335337031,-0.04011805671010991,0.6497038428623056,0.02096497198070193,0.22217038003982764,2.6387078533110424,0.0,0.0,10.0,0.0,17.932388618089426,0.4809361555563774,4.108850907963316,-0.04885416742353158,0.6501841234335999,0.020082852492250617,0.22217038003982764,2.6387078533110424,0,0.6135365733291733,2.7341148491793756,0.6135365733291733,2.7341148491793756
51.800000000000466,17.997277222250826,0.4731693614763835,4.1252115024359615,-0.0401510547071356,0.6518003400603758,0.02098069159155673,0.22423510347054143,2.644428705487969,0.0,0.0,10.0,0.0,18.001024250436142,0.47797487692988344,4.106133454647045,-0.039364312844752974,0.6511042782608978,0.021146134881522165,0.22423510347054143,2.644428705487969,0,0.6157056102334684,2.732825253390537,0.6157056102334684,2.732825253390537
51.90000000000047,18.0373294915828,0.47326433121436945,4.150722857548927,-0.04018389002883179,0.6538984092195315,0.020996316729357697,0.2229753623751461,2.637638978001929,0.0,0.0,10.0,0.0,18.016437931474925,0.4803489317399377,4.149585730414383,-0.04571963131046376,0.6500192501688816,0.017078058549539227,0.2229753623751461,2.637638978001929,0,0.6135329389584571,2.7318472852054527,0.6135329389584571,2.7318472852054527
52.00000000000047,18.077337683461707,0.47335846097268586,4.1763213595511335,-0.0402165171734544,0.6559980408924673,0.02101184927047205,0.22463698017090392,2.639945467970971,0.0,0.0,10.0,0.0,18.03842750809609,0.4806498333803885,4.138677405056814,-0.05099041552908633,0.6550406166647358,0.01858718132658363,0.22463698017090392,2.639945467970971,0,0.6148827744183816,2.730076730125255,0.6148827744183816,2.730076730125255
52.10000000000047,18.11730148907603,0.4734518313729545,4.2020069634782455,-0.04024899394059668,0.6580992258195145,0.02102727949295068,0.22447148732230804,2.631482212449866,0.0,0.0,10.0,0.0,18.088687533680897,0.47949825212829755,4.161392749298162,-0.043505726402273556,0.6563244409419831,0.021838667120485333,0.22447148732230804,2.631482212449866,0,0.6132430477653703,2.727446566685947,0.6132430477653703,2.727446566685947
52.20000000000047,18.15722060968876,0.4735443572441639,4.227779623235101,-0.04028132628633799,0.6602019537688096,0.021042591924339882,0.22494104641613688,2.6399788106423245,0.0,0.0,10.0,0.0,18.150669036483578,0.47645865395461656,4.237950658018943,-0.052919969701192,0.659950387121404,0.021923834092763727,0.22494104641613688,2.6399788106423245,0,0.6146647454073789,2.728646678518847,0.6146647454073789,2.728646678518847
52.30000000000047,18.197094740391496,0.4736361887317851,4.253639285567638,-0.04031340346854121,0.6623062129612436,0.02105785294784008,0.22245255452420232,2.6378978568217004,0.0,0.0,10.0,0.0,18.210123775687805,0.45362427744599604,4.2627456417389915,-0.04800441780580051,0.6664639860370422,0.01887869130232637,0.22245255452420232,2.6378978568217004,0,0.6123045960182315,2.73031425873236,0.6123045960182315,2.73031425873236
52.400000000000475,18.236923581579884,0.4737272436360658,4.279585913621125,-0.04034518052291465,0.6644119982560276,0.02107306527208688,0.21986437783199303,2.6484328814128606,0.0,0.0,10.0,0.0,18.227964311656287,0.47433054185446966,4.226669960751299,-0.040248825233317284,0.6601253443340186,0.02202115425936934,0.21986437783199303,2.6484328814128606,0,0.6117873697729708,2.735439894458067,0.6117873697729708,2.735439894458067
52.500000000000476,18.276706824400982,0.4738176338323477,4.305619467742335,-0.04037655593510621,0.6665193047832363,0.02108828396833007,0.22053792476950224,2.6380809100279543,0.0,0.0,10.0,0.0,18.242030283236634,0.487015516592118,4.327846559903858,-0.029318493488127997,0.6654226771148064,0.021823084810973527,0.22053792476950224,2.6380809100279543,0,0.6104916105279168,2.7314283261054126,0.6104916105279168,2.7314283261054126
52.60000000000048,18.316444162521996,0.4739071859158915,4.3317399218550205,-0.04040784999037735,0.6686281331800693,0.021103355160538077,0.22153846386537868,2.621758534040316,0.0,0.0,10.0,0.0,18.328520373294943,0.47087858199137045,4.335643719407777,-0.028519595280894636,0.668229886856232,0.02126093634382206,0.22153846386537868,2.621758534040316,0,0.6084825350578946,2.7254854119508027,0.6084825350578946,2.7254854119508027
52.70000000000048,18.356135295628267,0.4739958528399951,4.357947212916405,-0.04043912283198746,0.6707384686961231,0.02111825012907996,0.2220485847528998,2.6266395958941167,0.0,0.0,10.0,0.0,18.364948889383964,0.4881101463034313,4.400924985516157,-0.04951030527332982,0.6722401008671287,0.0189821238750649,0.2220485847528998,2.6266395958941167,0,0.6093703827947672,2.7256372560226563,0.6093703827947672,2.7256372560226563
52.80000000000048,18.395779923862882,0.47408382127831256,4.3842412685904275,-0.04047018077242953,0.672850293709031,0.021133074747005175,0.22276557955398824,2.6157594546881615,0.0,0.0,10.0,0.0,18.435266555427045,0.4638712217899054,4.400051891382267,-0.04519351968730307,0.6713308919523788,0.02212934363974799,0.22276557955398824,2.6157594546881615,0,0.607956022689779,2.7214313573657987,0.607956022689779,2.7214313573657987
52.90000000000048,18.435377750434597,0.4741709603652414,4.410622041552802,-0.04050116000370786,0.6749636011837316,0.021147755791601747,0.22192324712334308,2.63274693624978,0.0,0.0,10.0,0.0,18.409253582317632,0.5026197036281292,4.429271899905138,-0.03293075269065972,0.677571340306247,0.020309864545374905,0.22192324712334308,2.63274693624978,0,0.6097561719806178,2.726295652078957,0.6097561719806178,2.726295652078957
53.00000000000048,18.474928476942953,0.4742575184906076,4.4370894643365695,-0.04053176498960697,0.6770783767628917,0.021162446717502774,0.22199897043389788,2.6456660294458394,0.0,0.0,10.0,0.0,18.483222038232302,0.4998075874454164,4.42620590831476,-0.03041896146064262,0.6773267558924365,0.01966418336443098,0.22199897043389788,2.6456660294458394,0,0.6115622917773325,2.729055283100699,0.6115622917773325,2.729055283100699
53.100000000000485,18.514431806248535,0.47434346255235504,4.463643506438575,-0.04056207675616844,0.679194621434642,0.021177107863677932,0.22115175460104025,2.6312995247163293,0.0,0.0,10.0,0.0,18.501340250147877,0.46715012657801913,4.470214845348724,-0.03163902027287373,0.6766421680489875,0.019580292381701166,0.22115175460104025,2.6312995247163293,0,0.6085086084342683,2.7257200361679574,0.6085086084342683,2.7257200361679574
53.200000000000486,18.553887443498148,0.4744285661581394,4.490284127951522,-0.04059227311379434,0.6813123322210098,0.02119163413154531,0.21905600640450595,2.6265737911933185,0.0,0.0,10.0,0.0,18.562163974023655,0.4662621929379739,4.4399972770528775,-0.038770418676234375,0.681601073161141,0.017336333143292557,0.21905600640450595,2.6265737911933185,0,0.6060483947814874,2.726383788711804,0.6060483947814874,2.726383788711804
53.30000000000049,18.5932950873866,0.4745129203131447,4.517011259735444,-0.040622216293369165,0.6834314956341644,0.021206094149815412,0.21755500302094474,2.643817176169299,0.0,0.0,10.0,0.0,18.60713570675077,0.46907689745147774,4.486862007394488,-0.05786464364684488,0.6814997248177485,0.019716819391663594,0.21755500302094474,2.643817176169299,0,0.6073802781121833,2.7320103344578195,0.6073802781121833,2.7320103344578195
53.40000000000049,18.63265443536466,0.47459671452086083,4.543824847461613,-0.040651768266065376,0.6855521050491459,0.021220569095047766,0.21807296593828146,2.6370106019165402,0.0,0.0,10.0,0.0,18.625345115799945,0.49380276607748286,4.555934643397928,-0.0490616569460861,0.6872167721581753,0.02214968415616392,0.21807296593828146,2.6370106019165402,0,0.6064789832230012,2.72913431098021,0.6064789832230012,2.72913431098021
53.50000000000049,18.671965190931513,0.47467974713008065,4.570724858125823,-0.040681214139298996,0.6876741619586506,0.021234913820383006,0.218986189454768,2.63302836144916,0.0,0.0,10.0,0.0,18.689283762699752,0.4728903423416236,4.538766211241842,-0.0333260805933748,0.6860205845338377,0.022655208675586146,0.218986189454768,2.63302836144916,0,0.6062788359843821,2.7265215417358415,0.6062788359843821,2.7265215417358415
53.60000000000049,18.71122705986178,0.4747620458795207,4.5977112228920465,-0.04071054963516678,0.6897976533406889,0.0212491352985749,0.21900842244621632,2.617154504087947,0.0,0.0,10.0,0.0,18.758309662188623,0.46632369666953793,4.567464437568466,-0.052716792605477555,0.6904418493208375,0.019829347261594615,0.21900842244621632,2.617154504087947,0,0.6035878493542763,2.7219106546435223,0.6035878493542763,2.7219106546435223
53.70000000000049,18.750439750175705,0.4748435160496561,4.6247838734630085,-0.04073982211530685,0.6919225668705463,0.02126320228531316,0.22085464644709166,2.609568614228973,0.0,0.0,10.0,0.0,18.734281950260037,0.47934739093892914,4.6392466689423255,-0.038406275400611714,0.6944263118649917,0.01996292593384639,0.22085464644709166,2.609568614228973,0,0.6034365643599882,2.717260565640443,0.6034365643599882,2.717260565640443
53.800000000000495,18.789602965975565,0.4749242273977908,4.651942730335444,-0.04076905381218814,0.6940488870990776,0.02127711822577662,0.21980438147499087,2.6170589874995027,0.0,0.0,10.0,0.0,18.789534600383117,0.49697071687128846,4.655539412664585,-0.03140405988159667,0.6921869806044083,0.0200160690903954,0.21980438147499087,2.6170589874995027,0,0.6036354818521633,2.7198842692741234,0.6036354818521633,2.7198842692741234
53.900000000000496,18.82871641865631,0.4750043242459949,4.6791877150954395,-0.040797987228876564,0.6961765989216553,0.02129100736651315,0.2205527851335692,2.6254473263086564,0.0,0.0,10.0,0.0,18.81388032854793,0.47746883305765747,4.649322487444251,-0.04997111163096844,0.6991330509074408,0.023420786170711555,0.2205527851335692,2.6254473263086564,0,0.6052281423764471,2.720610169725101,0.6052281423764471,2.720610169725101
54.0000000000005,18.867779814664253,0.47508381317999815,4.7065187767372745,-0.04082670683977335,0.6983056996583066,0.021304835531819114,0.22093590400578048,2.6142593770113804,0.0,0.0,10.0,0.0,18.837474906488268,0.4885206616272599,4.712344579394354,-0.03289504691300555,0.6978570987575152,0.023386535828808234,0.22093590400578048,2.6142593770113804,0,0.6034796879559521,2.7167652822127666,0.6034796879559521,2.7167652822127666
54.1000000000005,18.906792866354436,0.4751625306864314,4.733935857055744,-0.04085534624806943,0.7004361832114885,0.02131852560194096,0.22058143612245001,2.6123672693449898,0.0,0.0,10.0,0.0,18.934470469180045,0.4827364264628984,4.670802262741833,-0.058475859325377175,0.7011703408744601,0.022784064435133065,0.22058143612245001,2.6123672693449898,0,0.6026783049536809,2.7161753098580315,0.6026783049536809,2.7161753098580315
