t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],delta_rudder_p [rad],delta_rudder_s [rad],n_prop [rps],n_bt [rps],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_p_cmd [rad],delta_rudder_s_cmd [rad],n_prop_cmd [rps],n_bt_cmd [rps],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],delta_rudder_p_hat [rad],delta_rudder_s_hat [rad],n_prop_hat [rps],n_bt_hat [rps],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
0.9999999999999999,0.0032081028361812544,0.011479375286215971,-0.0001371118191671719,-0.0004460635613834071,0.00023352650960622938,0.0007674643580178478,-0.3490658503988659,0.3490658503988659,10.0,-2.893430935959846,0.20475158384500514,3.1656980720565713,-1.4668160024959993,1.493751797257531,10.0,2.4995538391631755,0.03937699961948009,0.013268115424566039,-0.022185976161190196,-0.002453421237455089,-0.0013857088958873307,-0.0021501569750281583,-0.3490658503988659,0.3490658503988659,10.0,-2.893430935959846,0.20475158384500514,3.1656980720565713,0,0.21621823966532255,-3.121050481551167,0.21621823966532255,-3.121050481551167
1.0999999999999999,0.004356050750268238,0.013173385652531532,-0.0001814501002473486,-0.0004906556441678623,0.00031027294540801414,0.0008419281819869239,-0.3839724354387525,0.3839724354387525,10.0,-0.893430935959846,0.2028589651249774,3.1791030046833457,-1.4668160024959993,1.493751797257531,10.0,2.4995538391631755,-0.00039944322161256617,0.013578746680574166,0.021275959523337485,-0.006133802096239604,0.0048389750691030095,0.003021105421626726,-0.3839724354387525,0.3839724354387525,10.0,-0.893430935959846,0.2028589651249774,3.1791030046833457,0,0.21600721288100702,-3.1089306531136507,0.21600721288100702,-3.1089306531136507
1.2,0.005673404475828706,0.014822887473104862,-0.0002301069277921985,-0.0005260069794463572,0.00039446576360670655,0.000904799380613151,-0.41887902047863906,0.41887902047863906,10.0,1.106569064040154,0.20196697093209176,3.1820637976719133,-1.4668160024959993,1.493751797257531,10.0,2.4995538391631755,0.012722386478517339,0.027176832328421795,0.013000630011359671,0.0009673060758670115,0.0028157927058555794,0.0007025050251488892,-0.41887902047863906,0.41887902047863906,10.0,1.106569064040154,0.20196697093209176,3.1820637976719133,0,0.21675977205817493,-3.106680599064562,0.21675977205817493,-3.106680599064562
1.3,0.007155713856988672,0.01642741473687892,-0.0002821229094969852,-0.0005535529968265272,0.00048494570166802167,0.0009543075614595183,-0.45378560551852565,0.45378560551852565,10.0,2.4995538391631755,0.2012651989434111,3.157214491681099,-1.4668160024959993,1.493751797257531,10.0,2.4995538391631755,-0.024150165987339493,0.01955398945801585,0.01728981525402955,0.01608718502265704,-0.0007303444462948684,0.0018239464112086061,-0.45378560551852565,0.45378560551852565,10.0,2.4995538391631755,0.2012651989434111,3.157214491681099,0,0.21768383089656088,-3.1301406555121405,0.21768383089656088,-3.1301406555121405
1.4000000000000001,0.008798481981826489,0.01798631031120529,-0.00033668156228522844,-0.0005732377800977966,0.0005803764578139735,0.0009918329788048046,-0.48869219055841223,0.48869219055841223,10.0,2.4995538391631755,0.1998784470544091,3.1690678457224437,-1.4668160024959993,1.493751797257531,10.0,2.4995538391631755,0.02122089641637622,0.030141439995829133,0.01919502203889375,0.0024565715964115315,0.00036122833946349226,-0.0003609805824863069,-0.48869219055841223,0.48869219055841223,10.0,2.4995538391631755,0.1998784470544091,3.1690678457224437,0,0.2178454003905328,-3.1195485935416687,0.2178454003905328,-3.1195485935416687
1.5000000000000002,0.010597145979393797,0.01949878888169409,-0.0003929614475924755,-0.0005859953716263271,0.000679559755694454,0.0010164450411326408,-0.5235987755982988,0.5235987755982988,10.0,2.4995538391631755,0.19847528856634586,3.1797557009110857,-1.4668160024959993,1.493751797257531,10.0,2.4995538391631755,0.04002316269893736,0.020271966107342464,-0.004948132937545396,0.004960486822739222,0.0018016396521966932,0.0005811469325230565,-0.5235987755982988,0.5235987755982988,10.0,2.4995538391631755,0.19847528856634586,3.1797557009110857,0,0.217942396045906,-3.1101488501514583,0.217942396045906,-3.1101488501514583
1.6000000000000003,0.012547064239218857,0.020964121335853812,-0.0004502359121055403,-0.0005919499739927844,0.0007812042598077181,0.001028427505640146,-0.5585053606381855,0.5585053606381855,10.0,2.4995538391631755,0.20007521006917253,3.162230832307589,-1.4668160024959993,1.493751797257531,10.0,2.4995538391631755,0.08892973651079553,0.006523008141116516,0.005923283166748236,-0.011662063557151287,0.0018916832558643476,0.0018033897313167683,-0.5585053606381855,0.5585053606381855,10.0,2.4995538391631755,0.20007521006917253,3.162230832307589,0,0.22102574384889478,-3.1262966565922854,0.22102574384889478,-3.1262966565922854
1.7000000000000004,0.014643521976484396,0.02238719423779649,-0.0005077931655195644,-0.0005861429170826549,0.0008840470103717327,0.0010187568683482852,-0.5934119456780721,0.5934119456780721,10.0,2.4995538391631755,0.197573112503522,3.1814644165113135,-1.4668160024959993,1.493751797257531,10.0,2.4995538391631755,0.010144029599391709,0.014810970436863025,0.012544843395110887,-0.005945770538066462,0.0015733617082031104,0.00038740727749966093,-0.5934119456780721,0.5934119456780721,10.0,2.4995538391631755,0.197573112503522,3.1814644165113135,0,0.21992528255264154,-3.109235883545249,0.21992528255264154,-3.109235883545249
1.8000000000000005,0.016882292343223304,0.023766687704964862,-0.000564428301367292,-0.0005692489915573216,0.0009859226972065611,0.0009889044420769316,-0.6283185307179587,0.6283185307179587,10.0,2.4995538391631755,0.196656141783871,3.174073084072901,-1.4668160024959993,1.493751797257531,10.0,2.4995538391631755,-0.0095394407167817,0.045375289737441926,0.010965224059331646,0.0012728416487913015,0.003653865745016009,-0.00013980647880931286,-0.6283185307179587,0.6283185307179587,10.0,2.4995538391631755,0.196656141783871,3.174073084072901,0,0.22039705519732403,-3.1160754077582284,0.22039705519732403,-3.1160754077582284
1.9000000000000006,0.01925901608214811,0.02510823068587409,-0.0006190099615513282,-0.0005477217885232694,0.0010848131414142542,0.0009505807179184396,-0.6632251157578454,0.6632251157578454,10.0,2.4995538391631755,0.1962391054035498,3.1759959094316335,-1.4668160024959993,1.493751797257531,10.0,2.4995538391631755,0.005815080478549693,0.014028515546258464,0.02151990088444377,-0.0033655275542679693,0.0005425804382708209,0.0018230958948235267,-0.6632251157578454,0.6632251157578454,10.0,2.4995538391631755,0.1962391054035498,3.1759959094316335,0,0.22131948129615606,-3.114526887698839,0.22131948129615606,-3.114526887698839
2.0000000000000004,0.021769897090910574,0.026410941781165754,-0.0006710583348488347,-0.0005220745837075302,0.0011798712132060983,0.0009048101396315557,-0.698131700797732,0.698131700797732,10.0,2.4995538391631755,0.19473918627983447,3.179530060958676,-1.5099085187740293,1.430491729698528,10.0,-2.2205843971319634,0.006123765352663221,0.016632982927517047,-0.04171642637906204,0.011851893441074166,0.0003858205122077061,0.0012509113387750594,-0.698131700797732,0.698131700797732,10.0,2.4995538391631755,0.19473918627983447,3.179530060958676,0,0.22111813785151066,-3.1115840699450072,0.22111813785151066,-3.1115840699450072
2.1000000000000005,0.024411051028761892,0.027673694831982166,-0.0007201496066115638,-0.0004928273791581746,0.0012703522271692539,0.0008525966923247645,-0.7330382858376187,0.7330382858376187,10.0,0.49955383916317553,0.19629588952098778,3.1865742544862274,-1.5099085187740293,1.430491729698528,10.0,-2.2205843971319634,-0.014668176676939385,0.02591385719446187,-0.005548479724855938,-0.0017637934105195676,-0.0009971709395848172,-0.0021785391651244577,-0.7330382858376187,0.7330382858376187,10.0,0.49955383916317553,0.19629588952098778,3.1865742544862274,0,0.22392808101400044,-3.105480450079603,0.22392808101400044,-3.105480450079603
