t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],delta_rudder [rad],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_cmd [rad],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],delta_rudder_hat [rad],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
22.300000000000047,7.804990811908751,0.35,-9.997529045702667,0.0,0.013825178886863358,0.018462560097395893,0.6108652381980153,0.17469137080472383,3.1069358179548123,0.6108652381980153,7.805553559397966,0.3475125520865082,-9.995585515023205,0.009795735385900657,0.015157282706150046,0.01964767226784587,0.6108652381980153,0.17469137080472383,3.1069358179548123,0,0.5245544282254675,3.125452403484724,0.5245544282254675,3.125452403484724
22.40000000000005,7.83998746708953,0.35,-9.997045179855967,0.0,0.015671434896602946,0.01971050486926166,0.6108652381980153,0.17337665826780316,3.101177131022662,0.6108652381980153,7.879381605478972,0.3405090927910042,-10.034745004699753,-0.004354428446298671,0.013664530043164928,0.019031444601959463,0.6108652381980153,0.17337665826780316,3.101177131022662,0,0.5231943107312785,3.1230151755245528,0.5231943107312785,3.1230151755245528
22.50000000000005,7.874983169284736,0.35,-9.996496702085691,0.0,0.01764248538352911,0.02094426845053804,0.6108652381980153,0.17356522440990368,3.1016882986278977,0.6108652381980153,7.845430102225168,0.33658259054422934,-9.959898692760047,-0.019616597943260056,0.015724908505020934,0.023852067912855712,0.6108652381980153,0.17356522440990368,3.1016882986278977,0,0.5233731220223325,3.1225178801863978,0.5233731220223325,3.1225178801863978
22.60000000000005,7.909977722423435,0.35,-9.995879247129658,0.0,0.019736912228582915,0.022164011991118098,0.6108652381980153,0.17213228562870653,3.1183768167716246,0.6108652381980153,7.899126968086935,0.3507303164765523,-9.961878502323925,-0.0055234458209645655,0.016365953372874838,0.02227385447128866,0.6108652381980153,0.17213228562870653,3.1183768167716246,0,0.5220258519041826,3.127433338321288,0.5220258519041826,3.127433338321288
22.700000000000053,7.944970905594903,0.35,-9.995188500049956,0.0,0.021953313427694725,0.02336989480964611,0.6108652381980153,0.17269683355514504,3.124233385228221,0.6108652381980153,7.920475330321512,0.3531450297953885,-9.943329328049098,0.01331046140328412,0.02179559635633007,0.02546545788359414,0.6108652381980153,0.17269683355514504,3.124233385228221,0,0.5226074789631435,3.128604702058081,0.5226074789631435,3.128604702058081
22.800000000000054,7.979962471844147,0.35,-9.994420195797236,0.0,0.024290302908659335,0.02456207441432721,0.6108652381980153,0.17461514916852464,3.1076746670560214,0.6108652381980153,7.98519985878022,0.3271198255611241,-10.003171093932663,0.03207153956371871,0.023953001207202416,0.02731503075809238,0.6108652381980153,0.17461514916852464,3.1076746670560214,0,0.5244178124616631,3.122220798544041,0.5244178124616631,3.122220798544041
22.900000000000055,8.014952147022546,0.35,-9.993570118794759,0.0,0.026746510350092057,0.025740706523500575,0.6108652381980153,0.1766013685496152,3.101755130631756,0.6108652381980153,8.001367633516297,0.34939238259343036,-9.990149101876362,0.000651071204330786,0.0276943914949406,0.024350408261483214,0.6108652381980153,0.1766013685496152,3.101755130631756,0,0.5263412105638303,3.119266602285717,0.5263412105638303,3.119266602285717
23.000000000000057,8.049939628692071,0.35,-9.992634102542386,0.0,0.029320581002442114,0.026905945085978787,0.6108652381980153,0.17828728011295936,3.0912072336828014,0.6108652381980153,8.020271283158927,0.35853950299459436,-9.98655808319546,0.00923612755382605,0.02753324616372386,0.026245150311476066,0.6108652381980153,0.17828728011295936,3.0912072336828014,0,0.5279121390690138,3.1146994749948402,0.5279121390690138,3.1146994749948402
23.10000000000006,8.084924585081632,0.35,-9.991608029240647,0.0,0.03201117551103999,0.02805794230115611,0.6108652381980153,0.17757343332319211,3.0952390337804334,0.6108652381980153,8.087888746479054,0.34216160828213843,-10.000490752553585,-0.009277504806611072,0.029876267513773622,0.026890810946083473,0.6108652381980153,0.17757343332319211,3.0952390337804334,0,0.5272117722635188,3.115222076243432,0.5272117722635188,3.115222076243432
23.20000000000006,8.119906654094132,0.35,-9.990487829434958,0.0,0.0348169697411556,0.029196848638888235,0.6108652381980153,0.17754057497230935,3.099768995346136,0.6108652381980153,8.103211079329574,0.3458156265964666,-9.989614335654403,-0.01843971150849124,0.03216377040338258,0.027273971688368693,0.6108652381980153,0.17754057497230935,3.099768995346136,0,0.5271946931664991,3.1158051952397123,0.5271946931664991,3.1158051952397123
